tier.name,time.start,time.end,dur.sec,recording,clip.onset,tod.clip.onset,spkr.type,spkr.type.corr
CHI,91.015,91.465,0.45000000000000284,M-F06-C01,150504,064111,CHI,other/unknown
CHI,91.71,92.16,0.45000000000000284,M-F06-C01,150504,064111,CHI,other/unknown
CHI,114.845,115.645,0.7999999999999972,M-F06-C01,150504,064111,CHI,other/unknown
CHI,122.085,122.385,0.30000000000001137,M-F06-C01,150504,064111,CHI,other/unknown
CHI,174.705,176.035,1.329999999999984,M-F06-C01,150504,064111,CHI,other/unknown
CHI,177.82,178.05,0.2300000000000182,M-F06-C01,150504,064111,CHI,other/unknown
CHI,186.875,187.275,0.4000000000000057,M-F06-C01,150504,064111,CHI,other/unknown
CHI,194.075,194.335,0.2600000000000193,M-F06-C01,150504,064111,CHI,other/unknown
CHI,207.515,207.755,0.2400000000000091,M-F06-C01,150504,064111,CHI,other/unknown
CHI,241.145,241.435,0.28999999999999204,M-F06-C01,150504,064111,CHI,other/unknown
CHI,241.67,241.91,0.2400000000000091,M-F06-C01,150504,064111,CHI,other/unknown
CHI,242.43,242.66,0.22999999999998977,M-F06-C01,150504,064111,CHI,other/unknown
CHI,243.195,243.475,0.28000000000000114,M-F06-C01,150504,064111,CHI,other/unknown
CHI,243.625,243.885,0.2599999999999909,M-F06-C01,150504,064111,CHI,other/unknown
CHI,246.685,247.045,0.3599999999999852,M-F06-C01,150504,064111,CHI,other/unknown
CHI,259.875,260.235,0.36000000000001364,M-F06-C01,150504,064111,CHI,other/unknown
CHI,260.355,260.545,0.18999999999999773,M-F06-C01,150504,064111,CHI,other/unknown
CHI,260.89,261.25,0.36000000000001364,M-F06-C01,150504,064111,CHI,other/unknown
CHI,264.73,265.22,0.4900000000000091,M-F06-C01,150504,064111,CHI,other/unknown
CHI,265.845,266.045,0.19999999999998863,M-F06-C01,150504,064111,CHI,other/unknown
CHI,266.175,266.655,0.47999999999996135,M-F06-C01,150504,064111,CHI,other/unknown
CHI,266.895,267.305,0.410000000000025,M-F06-C01,150504,064111,CHI,other/unknown
CHI,267.45,267.85,0.4000000000000341,M-F06-C01,150504,064111,CHI,other/unknown
CHI,269.66,269.97,0.3100000000000023,M-F06-C01,150504,064111,CHI,other/unknown
CHI,271.255,272.135,0.8799999999999955,M-F06-C01,150504,064111,CHI,other/unknown
CHI,272.835,273.195,0.36000000000001364,M-F06-C01,150504,064111,CHI,other/unknown
CHI,274.515,274.82,0.3050000000000068,M-F06-C01,150504,064111,CHI,other/unknown
CHI,276.87,277.34,0.46999999999997044,M-F06-C01,150504,064111,CHI,other/unknown
CHI,277.475,278.195,0.7199999999999704,M-F06-C01,150504,064111,CHI,other/unknown
CHI,280.615,281,0.3849999999999909,M-F06-C01,150504,064111,CHI,other/unknown
OTR,283.01,284.97,1.9600000000000364,M-F06-C01,150504,064111,niña.,niña
OTR,296.91,297.57,0.6599999999999682,M-F06-C01,150504,064111,niña.,niña
CHI,14.51,15.35,0.8399999999999999,M-F07-C01,091203,021508,CHI,other/unknown
CHI,113.845,116.235,2.3900000000000006,M-F07-C01,091203,021508,CHI,other/unknown
CHI,116.64,117.09,0.45000000000000284,M-F07-C01,091203,021508,CHI,other/unknown
CHI,145.28,147.87,2.5900000000000034,M-F07-C01,091203,021508,CHI,other/unknown
CHI,147.995,150.735,2.740000000000009,M-F07-C01,091203,021508,CHI,other/unknown
CHI,151.445,154.675,3.230000000000018,M-F07-C01,091203,021508,CHI,other/unknown
CHI,175.01,175.65,0.6400000000000148,M-F07-C01,091203,021508,CHI,other/unknown
CHI,201.48,202.18,0.700000000000017,M-F07-C01,091203,021508,CHI,other/unknown
CHI,2.46,5.2,2.74,M-F07-C01,104408,034713,CHI,other/unknown
CHI,34.91,35.95,1.0400000000000063,M-F07-C01,104408,034713,CHI,other/unknown
CHI,36.43,37.4,0.9699999999999989,M-F07-C01,104408,034713,CHI,other/unknown
OTR,37.36,38.64,1.2800000000000011,M-F07-C01,104408,034713,mujer.,mujer
CHI,38.295,40.205,1.9099999999999966,M-F07-C01,104408,034713,CHI,other/unknown
OTR,40.345,41.025,0.6799999999999997,M-F07-C01,104408,034713,mujer.,mujer
CHI,41.07,41.51,0.4399999999999977,M-F07-C01,104408,034713,CHI,other/unknown
OTR,41.6,42.38,0.7800000000000011,M-F07-C01,104408,034713,mujer.,mujer
CHI,42.55,43.21,0.6600000000000037,M-F07-C01,104408,034713,CHI,other/unknown
OTR,43.645,44.395,0.75,M-F07-C01,104408,034713,mujer.,mujer
CHI,44.65,46.435,1.7850000000000037,M-F07-C01,104408,034713,CHI,other/unknown
OTR,46.485,48.005,1.5200000000000031,M-F07-C01,104408,034713,mujer.,mujer
CHI,48.055,48.495,0.4399999999999977,M-F07-C01,104408,034713,CHI,other/unknown
OTR,48.817,49.787,0.9699999999999989,M-F07-C01,104408,034713,mujer.,mujer
CHI,49.895,50.405,0.509999999999998,M-F07-C01,104408,034713,CHI,other/unknown
OTR,50.937,51.967,1.0300000000000011,M-F07-C01,104408,034713,mujer.,mujer
CHI,51.94,52.32,0.38000000000000256,M-F07-C01,104408,034713,CHI,other/unknown
CHI,54.7,55.61,0.9099999999999966,M-F07-C01,104408,034713,CHI,other/unknown
CHI,68.355,69.915,1.5600000000000023,M-F07-C01,104408,034713,CHI,other/unknown
CHI,70.405,72.46,2.0549999999999926,M-F07-C01,104408,034713,CHI,other/unknown
CHI,74.625,77.025,2.4000000000000057,M-F07-C01,104408,034713,CHI,other/unknown
CHI,77.805,78.875,1.0699999999999932,M-F07-C01,104408,034713,CHI,other/unknown
CHI,78.97,79.57,0.5999999999999943,M-F07-C01,104408,034713,CHI,other/unknown
CHI,82.19,82.82,0.6299999999999955,M-F07-C01,104408,034713,CHI,other/unknown
OTR,83.012,83.562,0.5499999999999972,M-F07-C01,104408,034713,mujer.,mujer
CHI,84.195,84.615,0.4200000000000017,M-F07-C01,104408,034713,CHI,other/unknown
OTR,84.242,85.342,1.0999999999999943,M-F07-C01,104408,034713,mujer.,mujer
OTR,85.91,87.1,1.1899999999999977,M-F07-C01,104408,034713,mujer.,mujer
CHI,87.195,87.845,0.6500000000000057,M-F07-C01,104408,034713,CHI,other/unknown
OTR,87.81,89.08,1.269999999999996,M-F07-C01,104408,034713,mujer.,mujer
OTR,89.24,89.92,0.6800000000000068,M-F07-C01,104408,034713,mujer.,mujer
OTR,90.565,92.045,1.480000000000004,M-F07-C01,104408,034713,mujer.,mujer
OTR,93.73,94.75,1.019999999999996,M-F07-C01,104408,034713,mujer.,mujer
CHI,93.93,94.2,0.269999999999996,M-F07-C01,104408,034713,CHI,other/unknown
CHI,95.975,97.165,1.190000000000012,M-F07-C01,104408,034713,CHI,other/unknown
OTR,97.155,98.115,0.9599999999999937,M-F07-C01,104408,034713,mujer.,mujer
CHI,97.52,98.66,1.1400000000000006,M-F07-C01,104408,034713,CHI,other/unknown
CHI,104.74,106.13,1.3900000000000006,M-F07-C01,104408,034713,CHI,other/unknown
OTR,105.94,107.93,1.990000000000009,M-F07-C01,104408,034713,mujer.,mujer
CHI,106.635,107.905,1.269999999999996,M-F07-C01,104408,034713,CHI,other/unknown
CHI,108.28,108.56,0.28000000000000114,M-F07-C01,104408,034713,CHI,other/unknown
OTR,109.22,110.02,0.7999999999999972,M-F07-C01,104408,034713,mujer.,mujer
CHI,109.84,111.2,1.3599999999999994,M-F07-C01,104408,034713,CHI,other/unknown
CHI,113.22,114.79,1.5700000000000074,M-F07-C01,104408,034713,CHI,other/unknown
OTR,115.42,116.49,1.0699999999999932,M-F07-C01,104408,034713,mujer.,mujer
CHI,117.015,118.355,1.3400000000000034,M-F07-C01,104408,034713,CHI,other/unknown
OTR,123.17,125.35,2.1799999999999926,M-F07-C01,104408,034713,mujer.,mujer
OTR,125.74,127.62,1.8800000000000097,M-F07-C01,104408,034713,mujer.,mujer
CHI,127.895,128.225,0.3299999999999983,M-F07-C01,104408,034713,CHI,other/unknown
OTR,129,130.07,1.0699999999999932,M-F07-C01,104408,034713,mujer.,mujer
CHI,130.67,131.04,0.37000000000000455,M-F07-C01,104408,034713,CHI,other/unknown
OTR,131.5,132.17,0.6699999999999875,M-F07-C01,104408,034713,mujer.,mujer
CHI,143.755,143.905,0.15000000000000568,M-F07-C01,104408,034713,CHI,other/unknown
CHI,146.3,146.55,0.25,M-F07-C01,104408,034713,CHI,other/unknown
CHI,195.235,195.535,0.29999999999998295,M-F07-C01,104408,034713,CHI,other/unknown
CHI,195.845,196.625,0.7800000000000011,M-F07-C01,104408,034713,CHI,other/unknown
CHI,230.355,230.555,0.20000000000001705,M-F07-C01,104408,034713,CHI,other/unknown
CHI,232.675,232.995,0.3199999999999932,M-F07-C01,104408,034713,CHI,other/unknown
CHI,233.285,233.905,0.6200000000000045,M-F07-C01,104408,034713,CHI,other/unknown
CHI,238.075,238.905,0.8300000000000125,M-F07-C01,104408,034713,CHI,other/unknown
CHI,248.07,248.56,0.4900000000000091,M-F07-C01,104408,034713,CHI,other/unknown
CHI,17.775,18.615,0.8399999999999999,M-F07-C01,120623,050928,CHI,other/unknown
CHI,18.845,20.165,1.3200000000000003,M-F07-C01,120623,050928,CHI,other/unknown
CHI,20.475,21.715,1.2399999999999984,M-F07-C01,120623,050928,CHI,other/unknown
OTR,21.73,24.07,2.34,M-F07-C01,120623,050928,niña.,niña
CHI,35.275,37.615,2.3400000000000034,M-F07-C01,120623,050928,CHI,other/unknown
CHI,38.945,39.885,0.9399999999999977,M-F07-C01,120623,050928,CHI,other/unknown
CHI,40.745,41.875,1.1300000000000026,M-F07-C01,120623,050928,CHI,other/unknown
OTR,42.03,43.38,1.3500000000000014,M-F07-C01,120623,050928,mujer.,mujer
CHI,43.54,45,1.4600000000000009,M-F07-C01,120623,050928,CHI,other/unknown
OTR,45.22,45.93,0.7100000000000009,M-F07-C01,120623,050928,mujer.,mujer
CHI,46.04,47.89,1.8500000000000014,M-F07-C01,120623,050928,CHI,other/unknown
OTR,49.64,50.65,1.009999999999998,M-F07-C01,120623,050928,mujer.,mujer
CHI,50.635,51.845,1.2100000000000009,M-F07-C01,120623,050928,CHI,other/unknown
CHI,53.27,53.92,0.6499999999999986,M-F07-C01,120623,050928,CHI,other/unknown
CHI,58.295,59.485,1.1899999999999977,M-F07-C01,120623,050928,CHI,other/unknown
CHI,64.65,65.07,0.4199999999999875,M-F07-C01,120623,050928,CHI,other/unknown
CHI,65.75,66.17,0.4200000000000017,M-F07-C01,120623,050928,CHI,other/unknown
CHI,67.34,68.72,1.3799999999999955,M-F07-C01,120623,050928,CHI,other/unknown
CHI,69.93,70.34,0.4099999999999966,M-F07-C01,120623,050928,CHI,other/unknown
CHI,71.295,71.685,0.39000000000000057,M-F07-C01,120623,050928,CHI,other/unknown
OTR,71.76,72.58,0.8199999999999932,M-F07-C01,120623,050928,mujer.,mujer
CHI,71.99,72.41,0.4200000000000017,M-F07-C01,120623,050928,CHI,other/unknown
CHI,72.59,72.93,0.3400000000000034,M-F07-C01,120623,050928,CHI,other/unknown
CHI,73.04,74,0.9599999999999937,M-F07-C01,120623,050928,CHI,other/unknown
OTR,73.695,74.755,1.0600000000000023,M-F07-C01,120623,050928,mujer.,mujer
CHI,74.71,76.08,1.3700000000000045,M-F07-C01,120623,050928,CHI,other/unknown
CHI,76.575,77.46,0.8849999999999909,M-F07-C01,120623,050928,CHI,other/unknown
CHI,104.145,105.535,1.3900000000000006,M-F07-C01,120623,050928,CHI,other/unknown
CHI,106.05,106.96,0.9099999999999966,M-F07-C01,120623,050928,CHI,other/unknown
OTR,107.45,108.78,1.3299999999999983,M-F07-C01,120623,050928,mujer.,mujer
CHI,108.815,109.205,0.39000000000000057,M-F07-C01,120623,050928,CHI,other/unknown
CHI,123.11,124.41,1.2999999999999972,M-F07-C01,120623,050928,CHI,other/unknown
OTR,124.42,125.29,0.8700000000000045,M-F07-C01,120623,050928,mujer.,mujer
CHI,125.11,125.94,0.8299999999999983,M-F07-C01,120623,050928,CHI,other/unknown
OTR,126.16,127.89,1.730000000000004,M-F07-C01,120623,050928,mujer.,mujer
CHI,128,128.27,0.27000000000001023,M-F07-C01,120623,050928,CHI,other/unknown
OTR,128.31,129.32,1.009999999999991,M-F07-C01,120623,050928,mujer.,mujer
CHI,129.115,129.675,0.5600000000000023,M-F07-C01,120623,050928,CHI,other/unknown
CHI,159.215,159.695,0.47999999999998977,M-F07-C01,120623,050928,CHI,other/unknown
OTR,159.98,160.98,1,M-F07-C01,120623,050928,mujer.,mujer
CHI,160.315,160.625,0.3100000000000023,M-F07-C01,120623,050928,CHI,other/unknown
OTR,166.1,166.72,0.6200000000000045,M-F07-C01,120623,050928,mujer.,mujer
CHI,167.13,167.51,0.37999999999999545,M-F07-C01,120623,050928,CHI,other/unknown
OTR,168.705,172.015,3.309999999999974,M-F07-C01,120623,050928,mujer.,mujer
OTR,172.695,174.265,1.5699999999999932,M-F07-C01,120623,050928,mujer.,mujer
OTR,177.49,178.5,1.009999999999991,M-F07-C01,120623,050928,mujer.,mujer
CHI,178.77,179.26,0.4899999999999807,M-F07-C01,120623,050928,CHI,other/unknown
CHI,180.465,181.055,0.5900000000000034,M-F07-C01,120623,050928,CHI,other/unknown
CHI,181.75,182.82,1.0699999999999932,M-F07-C01,120623,050928,CHI,other/unknown
OTR,182.43,182.99,0.5600000000000023,M-F07-C01,120623,050928,mujer.,mujer
CHI,183.285,183.965,0.6800000000000068,M-F07-C01,120623,050928,CHI,other/unknown
OTR,183.915,187.31,3.3950000000000102,M-F07-C01,120623,050928,mujer.,mujer
OTR,187.567,190.147,2.579999999999984,M-F07-C01,120623,050928,mujer.,mujer
CHI,196.945,197.475,0.5300000000000011,M-F07-C01,120623,050928,CHI,other/unknown
CHI,199.43,199.82,0.38999999999998636,M-F07-C01,120623,050928,CHI,other/unknown
CHI,217.105,217.375,0.27000000000001023,M-F07-C01,120623,050928,CHI,other/unknown
OTR,217.13,217.77,0.6400000000000148,M-F07-C01,120623,050928,mujer.,mujer
CHI,217.87,218.36,0.4900000000000091,M-F07-C01,120623,050928,CHI,other/unknown
CHI,218.665,218.975,0.3100000000000023,M-F07-C01,120623,050928,CHI,other/unknown
CHI,219.35,219.7,0.3499999999999943,M-F07-C01,120623,050928,CHI,other/unknown
OTR,256.91,258.08,1.169999999999959,M-F07-C01,120623,050928,mujer.,mujer
CHI,257.9,258.235,0.3350000000000364,M-F07-C01,120623,050928,CHI,other/unknown
OTR,259.84,260.63,0.7900000000000205,M-F07-C01,120623,050928,mujer.,mujer
CHI,260.64,260.95,0.3100000000000023,M-F07-C01,120623,050928,CHI,other/unknown
OTR,262.64,263.34,0.6999999999999886,M-F07-C01,120623,050928,mujer.,mujer
CHI,86.95,87.92,0.9699999999999989,M-F07-C01,123748,054053,CHI,other/unknown
CHI,87.975,88.765,0.7900000000000063,M-F07-C01,123748,054053,CHI,other/unknown
CHI,88.9,89.58,0.6799999999999926,M-F07-C01,123748,054053,CHI,other/unknown
CHI,90.1,90.6,0.5,M-F07-C01,123748,054053,CHI,other/unknown
CHI,91.71,92.35,0.6400000000000006,M-F07-C01,123748,054053,CHI,other/unknown
OTR,93.26,94.88,1.6199999999999903,M-F07-C01,123748,054053,mujer.,mujer
CHI,95.41,95.84,0.4300000000000068,M-F07-C01,123748,054053,CHI,other/unknown
CHI,99.065,99.525,0.46000000000000796,M-F07-C01,123748,054053,CHI,other/unknown
CHI,107.975,108.325,0.3500000000000085,M-F07-C01,123748,054053,CHI,other/unknown
CHI,108.97,109.14,0.1700000000000017,M-F07-C01,123748,054053,CHI,other/unknown
CHI,123.865,124.445,0.5799999999999983,M-F07-C01,123748,054053,CHI,other/unknown
CHI,127.435,128.105,0.6699999999999875,M-F07-C01,123748,054053,CHI,other/unknown
CHI,129.33,130.15,0.8199999999999932,M-F07-C01,123748,054053,CHI,other/unknown
CHI,131.555,132.395,0.8400000000000034,M-F07-C01,123748,054053,CHI,other/unknown
CHI,132.945,133.835,0.8900000000000148,M-F07-C01,123748,054053,CHI,other/unknown
CHI,133.84,134.77,0.9300000000000068,M-F07-C01,123748,054053,CHI,other/unknown
CHI,134.985,136.055,1.0699999999999932,M-F07-C01,123748,054053,CHI,other/unknown
CHI,141.699,142.209,0.5099999999999909,M-F07-C01,123748,054053,CHI,other/unknown
OTR,142.96,144.89,1.9299999999999784,M-F07-C01,123748,054053,niña.,niña
CHI,145.854,146.51,0.6559999999999775,M-F07-C01,123748,054053,CHI,other/unknown
OTR,146.7,147.68,0.9800000000000182,M-F07-C01,123748,054053,mujer.,mujer
CHI,148.759,149.469,0.710000000000008,M-F07-C01,123748,054053,CHI,other/unknown
OTR,149.765,151.405,1.6400000000000148,M-F07-C01,123748,054053,mujer.,mujer
CHI,155.424,156.274,0.8499999999999943,M-F07-C01,123748,054053,CHI,other/unknown
OTR,156.639,157.609,0.9699999999999989,M-F07-C01,123748,054053,niña.,niña
OTR,159.599,160.779,1.1800000000000068,M-F07-C01,123748,054053,niña.,niña
OTR,161.91,165.12,3.210000000000008,M-F07-C01,123748,054053,niña.,niña
CHI,166.179,167.469,1.289999999999992,M-F07-C01,123748,054053,CHI,other/unknown
CHI,171.394,172.224,0.8299999999999841,M-F07-C01,123748,054053,CHI,other/unknown
CHI,172.999,174.889,1.8900000000000148,M-F07-C01,123748,054053,CHI,other/unknown
CHI,175.674,177.084,1.4099999999999966,M-F07-C01,123748,054053,CHI,other/unknown
CHI,189.439,192.859,3.420000000000016,M-F07-C01,123748,054053,CHI,other/unknown
CHI,195.699,196.679,0.9799999999999898,M-F07-C01,123748,054053,CHI,other/unknown
CHI,199.439,200.419,0.9800000000000182,M-F07-C01,123748,054053,CHI,other/unknown
CHI,217.939,218.449,0.5100000000000193,M-F07-C01,123748,054053,CHI,other/unknown
CHI,219.364,219.724,0.3599999999999852,M-F07-C01,123748,054053,CHI,other/unknown
CHI,220.094,220.574,0.4800000000000182,M-F07-C01,123748,054053,CHI,other/unknown
CHI,221.474,221.804,0.3300000000000125,M-F07-C01,123748,054053,CHI,other/unknown
CHI,222.039,223.459,1.420000000000016,M-F07-C01,123748,054053,CHI,other/unknown
CHI,223.769,224.439,0.6699999999999875,M-F07-C01,123748,054053,CHI,other/unknown
CHI,224.834,225.414,0.5799999999999841,M-F07-C01,123748,054053,CHI,other/unknown
CHI,225.644,226.144,0.5,M-F07-C01,123748,054053,CHI,other/unknown
CHI,269.814,270.444,0.6299999999999955,M-F07-C01,123748,054053,CHI,other/unknown
CHI,271.609,272.849,1.240000000000009,M-F07-C01,123748,054053,CHI,other/unknown
CHI,275.639,277.079,1.4399999999999977,M-F07-C01,123748,054053,CHI,other/unknown
CHI,277.169,277.689,0.5200000000000387,M-F07-C01,123748,054053,CHI,other/unknown
CHI,282.129,282.859,0.7299999999999613,M-F07-C01,123748,054053,CHI,other/unknown
CHI,284.674,285.274,0.6000000000000227,M-F07-C01,123748,054053,CHI,other/unknown
CHI,286.134,286.484,0.3499999999999659,M-F07-C01,123748,054053,CHI,other/unknown
CHI,287.259,287.619,0.36000000000001364,M-F07-C01,123748,054053,CHI,other/unknown
CHI,288.029,289.249,1.2200000000000273,M-F07-C01,123748,054053,CHI,other/unknown
CHI,289.249,289.729,0.47999999999996135,M-F07-C01,123748,054053,CHI,other/unknown
CHI,290.199,290.529,0.3299999999999841,M-F07-C01,123748,054053,CHI,other/unknown
CHI,291.169,291.749,0.5800000000000409,M-F07-C01,123748,054053,CHI,other/unknown
CHI,292.144,292.854,0.7099999999999795,M-F07-C01,123748,054053,CHI,other/unknown
OTR,294.57,295.89,1.3199999999999932,M-F07-C01,123748,054053,niña.,niña
CHI,295.919,296.269,0.35000000000002274,M-F07-C01,123748,054053,CHI,other/unknown
OTR,296.495,297.085,0.589999999999975,M-F07-C01,123748,054053,niña.,niña
CHI,0,7.15,7.15,M-F07-C01,133253,063558,CHI,other/unknown
CHI,7.218,11.098,3.880000000000001,M-F07-C01,133253,063558,CHI,other/unknown
CHI,11.25,15.68,4.43,M-F07-C01,133253,063558,CHI,other/unknown
CHI,15.77,18.93,3.16,M-F07-C01,133253,063558,CHI,other/unknown
CHI,19.03,20.82,1.7899999999999991,M-F07-C01,133253,063558,CHI,other/unknown
CHI,20.82,23.25,2.4299999999999997,M-F07-C01,133253,063558,CHI,other/unknown
CHI,23.3,27.07,3.7699999999999996,M-F07-C01,133253,063558,CHI,other/unknown
OTR,24.1,25.01,0.9100000000000001,M-F07-C01,133253,063558,mujer.,mujer
CHI,27.19,29.37,2.1799999999999997,M-F07-C01,133253,063558,CHI,other/unknown
CHI,29.39,30.41,1.0199999999999996,M-F07-C01,133253,063558,CHI,other/unknown
OTR,29.56,30.51,0.9500000000000028,M-F07-C01,133253,063558,mujer.,mujer
CHI,30.41,33.54,3.129999999999999,M-F07-C01,133253,063558,CHI,other/unknown
CHI,33.87,37.01,3.1400000000000006,M-F07-C01,133253,063558,CHI,other/unknown
CHI,37.02,40.18,3.1599999999999966,M-F07-C01,133253,063558,CHI,other/unknown
CHI,40.18,42.14,1.9600000000000009,M-F07-C01,133253,063558,CHI,other/unknown
CHI,42.15,44.63,2.480000000000004,M-F07-C01,133253,063558,CHI,other/unknown
CHI,44.82,48.68,3.8599999999999994,M-F07-C01,133253,063558,CHI,other/unknown
CHI,49.3,54.46,5.160000000000004,M-F07-C01,133253,063558,CHI,other/unknown
CHI,54.68,56.45,1.7700000000000031,M-F07-C01,133253,063558,CHI,other/unknown
OTR,55.63,57.05,1.4199999999999946,M-F07-C01,133253,063558,mujer.,mujer
OTR,57.405,58.355,0.9499999999999957,M-F07-C01,133253,063558,mujer.,mujer
CHI,58.09,60,1.9099999999999966,M-F07-C01,133253,063558,CHI,other/unknown
OTR,59.295,60.355,1.0599999999999952,M-F07-C01,133253,063558,mujer.,mujer
CHI,60.38,62.17,1.7899999999999991,M-F07-C01,133253,063558,CHI,other/unknown
OTR,60.74,63.05,2.309999999999995,M-F07-C01,133253,063558,mujer.,mujer
CHI,62.93,64.95,2.020000000000003,M-F07-C01,133253,063558,CHI,other/unknown
CHI,65.56,69.16,3.5999999999999943,M-F07-C01,133253,063558,CHI,other/unknown
CHI,70.18,72.04,1.8599999999999994,M-F07-C01,133253,063558,CHI,other/unknown
CHI,74.29,76.9,2.6099999999999994,M-F07-C01,133253,063558,CHI,other/unknown
OTR,77.14,79.15,2.010000000000005,M-F07-C01,133253,063558,hombre.,hombre
CHI,79.51,82.68,3.1700000000000017,M-F07-C01,133253,063558,CHI,other/unknown
CHI,82.79,84.72,1.9299999999999926,M-F07-C01,133253,063558,CHI,other/unknown
CHI,85.1,85.5,0.4000000000000057,M-F07-C01,133253,063558,CHI,other/unknown
CHI,85.83,87.41,1.5799999999999983,M-F07-C01,133253,063558,CHI,other/unknown
CHI,87.92,92.97,5.049999999999997,M-F07-C01,133253,063558,CHI,other/unknown
OTR,89.91,91.11,1.2000000000000028,M-F07-C01,133253,063558,hombre.,hombre
CHI,93.75,96.75,3,M-F07-C01,133253,063558,CHI,other/unknown
OTR,96.04,97.08,1.039999999999992,M-F07-C01,133253,063558,mujer.,mujer
CHI,97,98.78,1.7800000000000011,M-F07-C01,133253,063558,CHI,other/unknown
CHI,98.8,101.23,2.430000000000007,M-F07-C01,133253,063558,CHI,other/unknown
CHI,102.63,104.69,2.0600000000000023,M-F07-C01,133253,063558,CHI,other/unknown
CHI,104.96,106.49,1.5300000000000011,M-F07-C01,133253,063558,CHI,other/unknown
OTR,105.6,106.55,0.9500000000000028,M-F07-C01,133253,063558,hombre.,hombre
CHI,107.04,110.1,3.059999999999988,M-F07-C01,133253,063558,CHI,other/unknown
CHI,110.21,112.99,2.780000000000001,M-F07-C01,133253,063558,CHI,other/unknown
